Local time,Open,High,Low,Close,Volume
30.11.2012 19:00:00.000 GMT-0500,82.325,86.782,81.717,86.701,1879262.2558000002
31.12.2012 19:00:00.000 GMT-0500,86.666,91.841,86.535,91.711,3409445.7927
31.01.2013 19:00:00.000 GMT-0500,91.709,94.557,90.858,92.582,3430837.0914
28.02.2013 19:00:00.000 GMT-0500,92.581,96.707,92.439,94.269,3333436.6853
31.03.2013 20:00:00.000 GMT-0400,94.272,99.946,92.568,97.271,4529106.9964
30.04.2013 20:00:00.000 GMT-0400,97.271,103.732,97.022,100.472,4108569.8357
31.05.2013 20:00:00.000 GMT-0400,100.440,100.720,93.790,99.447,3892216.0640999996
30.06.2013 20:00:00.000 GMT-0400,99.446,101.532,97.583,97.845,2523103.0712
31.07.2013 20:00:00.000 GMT-0400,97.847,99.947,95.806,98.173,2510605.6621999997
31.08.2013 20:00:00.000 GMT-0400,98.422,100.606,97.497,98.377,2102317.4089
30.09.2013 20:00:00.000 GMT-0400,98.377,99.004,96.567,98.331,2323638.4172999994
31.10.2013 20:00:00.000 GMT-0400,98.333,102.609,97.608,102.389,2306885.6160999998
30.11.2013 19:00:00.000 GMT-0500,102.496,105.412,101.620,105.259,2281580.1252999995
31.12.2013 19:00:00.000 GMT-0500,105.229,105.441,101.767,101.940,2851886.8321999996
31.01.2014 19:00:00.000 GMT-0500,101.998,102.827,100.753,101.733,2264153.9159
28.02.2014 19:00:00.000 GMT-0500,101.482,103.762,101.200,103.216,1940217.8419999997
31.03.2014 20:00:00.000 GMT-0400,103.216,104.127,101.323,102.229,1720559.1072999996
30.04.2014 20:00:00.000 GMT-0400,102.229,103.020,100.821,101.756,1697779.3872000002
31.05.2014 20:00:00.000 GMT-0400,101.854,102.796,101.237,101.309,1697649.7674
30.06.2014 20:00:00.000 GMT-0400,101.308,103.084,101.067,102.774,1770592.7447
31.07.2014 20:00:00.000 GMT-0400,102.773,104.272,101.510,104.166,1666528.0412000003
31.08.2014 20:00:00.000 GMT-0400,104.166,109.846,104.101,109.661,2317525.7456999994
30.09.2014 20:00:00.000 GMT-0400,109.662,112.474,105.195,112.299,2905397.9300000006
31.10.2014 20:00:00.000 GMT-0400,112.699,118.978,112.570,118.858,2534124.8830999997
30.11.2014 19:00:00.000 GMT-0500,118.850,121.843,115.567,119.724,2627381.982499999
31.12.2014 19:00:00.000 GMT-0500,119.746,120.741,115.853,117.501,3205122.6004
31.01.2015 19:00:00.000 GMT-0500,116.930,120.476,116.876,119.570,2343776.2487999997
