Local time,Open,High,Low,Close,Volume
15.03.2007 20:00:00.000 GMT-0400,117.133,117.226,116.495,116.714,586863.625
16.03.2007 20:00:00.000 GMT-0400,116.714,116.714,116.714,116.714,0
17.03.2007 20:00:00.000 GMT-0400,116.642,116.665,116.215,116.398,194939.5
18.03.2007 20:00:00.000 GMT-0400,116.395,117.750,116.387,117.605,618548.5
19.03.2007 20:00:00.000 GMT-0400,117.612,117.985,116.917,117.242,612801
20.03.2007 20:00:00.000 GMT-0400,117.235,117.934,117.164,117.413,615850.3125
21.03.2007 20:00:00.000 GMT-0400,117.416,118.281,117.235,118.099,612906.125
22.03.2007 20:00:00.000 GMT-0400,118.102,118.231,117.395,118.053,583991.6875
23.03.2007 20:00:00.000 GMT-0400,118.053,118.053,118.053,118.053,0
24.03.2007 20:00:00.000 GMT-0400,118.025,118.110,117.777,118.033,115005.2031
25.03.2007 20:00:00.000 GMT-0400,118.033,118.416,117.635,118.217,584137.6875
26.03.2007 20:00:00.000 GMT-0400,118.222,118.329,117.340,117.410,408721.5
27.03.2007 20:00:00.000 GMT-0400,117.400,117.460,116.377,116.905,209642.7813
28.03.2007 20:00:00.000 GMT-0400,116.916,118.122,116.668,118.096,586457.875
29.03.2007 20:00:00.000 GMT-0400,118.102,118.379,117.215,117.648,840412.9375
30.03.2007 20:00:00.000 GMT-0400,117.648,117.648,117.648,117.648,0
31.03.2007 20:00:00.000 GMT-0400,117.960,117.960,117.680,117.830,926.56
01.04.2007 20:00:00.000 GMT-0400,117.760,118.070,117.500,117.840,1352756
02.04.2007 20:00:00.000 GMT-0400,117.840,118.980,117.720,118.880,1331720
03.04.2007 20:00:00.000 GMT-0400,118.880,119.080,118.550,118.680,826891.1875
04.04.2007 20:00:00.000 GMT-0400,118.680,118.990,118.430,118.720,634231.0625
05.04.2007 20:00:00.000 GMT-0400,118.720,119.390,118.675,119.235,412013.2813
06.04.2007 20:00:00.000 GMT-0400,119.235,119.235,119.235,119.235,0
07.04.2007 20:00:00.000 GMT-0400,119.305,119.380,119.107,119.370,89239.3984
08.04.2007 20:00:00.000 GMT-0400,119.360,119.385,119.175,119.270,318891.875
09.04.2007 20:00:00.000 GMT-0400,119.270,119.300,118.760,119.170,777456.5625
10.04.2007 20:00:00.000 GMT-0400,119.170,119.540,118.870,119.330,774887.375
11.04.2007 20:00:00.000 GMT-0400,119.330,119.510,118.790,119.000,690365.9375
12.04.2007 20:00:00.000 GMT-0400,118.995,119.565,118.187,119.193,472180.7813
