Local time,Open,High,Low,Close,Volume
23.03.2008 20:00:00.000 GMT-0400,1.02540,1.03085,1.00940,1.02275,2652979.2266
30.03.2008 20:00:00.000 GMT-0400,1.02275,1.03260,1.00185,1.00740,3309359.4376
06.04.2008 20:00:00.000 GMT-0400,1.00740,1.02718,1.00395,1.02420,1752887.3477
13.04.2008 20:00:00.000 GMT-0400,1.02420,1.02730,0.99875,1.00590,536567.6270000001
20.04.2008 20:00:00.000 GMT-0400,1.00590,1.02145,0.99970,1.01010,417324.3945
27.04.2008 20:00:00.000 GMT-0400,1.01010,1.02430,1.00370,1.01920,270297.8344
04.05.2008 20:00:00.000 GMT-0400,1.01930,1.01940,0.99980,1.00615,414848.8097
11.05.2008 20:00:00.000 GMT-0400,1.00615,1.01070,0.99430,0.99960,175501.4463
18.05.2008 20:00:00.000 GMT-0400,0.99960,1.00000,0.98190,0.98713,210591.1055
25.05.2008 20:00:00.000 GMT-0400,0.98730,0.99785,0.98240,0.99500,308087.86040000006
01.06.2008 20:00:00.000 GMT-0400,0.99500,1.02190,0.99275,1.01760,227188.46880000003
08.06.2008 20:00:00.000 GMT-0400,1.01740,1.03230,1.01500,1.02910,396454.72849999997
15.06.2008 20:00:00.000 GMT-0400,1.02910,1.02980,1.01000,1.01370,745009.5274
22.06.2008 20:00:00.000 GMT-0400,1.01370,1.01915,1.00480,1.00962,556823.5127
29.06.2008 20:00:00.000 GMT-0400,1.00931,1.02400,1.00615,1.01790,701896.4970999999
06.07.2008 20:00:00.000 GMT-0400,1.01790,1.02320,1.00654,1.00861,647588.8984000001
13.07.2008 20:00:00.000 GMT-0400,1.00850,1.01390,0.99740,1.00640,569989.0015999998
20.07.2008 20:00:00.000 GMT-0400,1.00640,1.02070,0.99910,1.01925,507673.28609999997
27.07.2008 20:00:00.000 GMT-0400,1.01950,1.02970,1.01730,1.02810,561352.0021
03.08.2008 20:00:00.000 GMT-0400,1.02810,1.06955,1.02601,1.06715,774452.0986
10.08.2008 20:00:00.000 GMT-0400,1.06710,1.07280,1.05625,1.05893,578463.039
17.08.2008 20:00:00.000 GMT-0400,1.05890,1.06680,1.04190,1.04670,596657.7784
24.08.2008 20:00:00.000 GMT-0400,1.04670,1.06495,1.04110,1.06200,543429.7437999999
31.08.2008 20:00:00.000 GMT-0400,1.06200,1.07760,1.05420,1.05900,633735.5059000001
07.09.2008 20:00:00.000 GMT-0400,1.05900,1.08205,1.05492,1.06240,775026.918
14.09.2008 20:00:00.000 GMT-0400,1.06240,1.08080,1.04300,1.04770,566224.9903
21.09.2008 20:00:00.000 GMT-0400,1.04775,1.05140,1.02965,1.03420,271302.8467
28.09.2008 20:00:00.000 GMT-0400,1.03430,1.08520,1.03345,1.08490,316690.168
05.10.2008 20:00:00.000 GMT-0400,1.08490,1.21205,1.08305,1.16835,7254562.6641
12.10.2008 20:00:00.000 GMT-0400,1.16855,1.19940,1.12940,1.18320,11073280.9375
19.10.2008 20:00:00.000 GMT-0400,1.18320,1.28390,1.17400,1.27260,7726709.3906
26.10.2008 20:00:00.000 GMT-0400,1.27260,1.30140,1.18970,1.20970,1203212.1768
02.11.2008 19:00:00.000 GMT-0500,1.20935,1.21065,1.14620,1.18165,508315.2331
09.11.2008 19:00:00.000 GMT-0500,1.18235,1.24450,1.16555,1.24170,348023.8149
16.11.2008 19:00:00.000 GMT-0500,1.24170,1.29820,1.21085,1.26685,387749.90489999996
23.11.2008 19:00:00.000 GMT-0500,1.26690,1.27709,1.21240,1.24150,546310.2095
30.11.2008 19:00:00.000 GMT-0500,1.24160,1.30055,1.23005,1.27350,541756.0611
07.12.2008 19:00:00.000 GMT-0500,1.27350,1.27435,1.21555,1.24300,395103.0234
14.12.2008 19:00:00.000 GMT-0500,1.24300,1.24385,1.18175,1.21530,418081.8424
21.12.2008 19:00:00.000 GMT-0500,1.21570,1.22510,1.19840,1.21485,350129.0361
28.12.2008 19:00:00.000 GMT-0500,1.21490,1.23680,1.20334,1.20780,389301.6016
04.01.2009 19:00:00.000 GMT-0500,1.20780,1.22255,1.17590,1.19010,483704.4795
11.01.2009 19:00:00.000 GMT-0500,1.19025,1.26720,1.18759,1.23835,666728.5264000001
18.01.2009 19:00:00.000 GMT-0500,1.23840,1.27645,1.22645,1.23725,588427.3828
25.01.2009 19:00:00.000 GMT-0500,1.23725,1.24155,1.20240,1.22775,623299.2798
01.02.2009 19:00:00.000 GMT-0500,1.22795,1.25385,1.21765,1.22215,622255.4864
08.02.2009 19:00:00.000 GMT-0500,1.22205,1.25470,1.21235,1.24126,711817.8359999999
15.02.2009 19:00:00.000 GMT-0500,1.24180,1.26715,1.23950,1.25195,700147.6924
22.02.2009 19:00:00.000 GMT-0500,1.25175,1.27925,1.23495,1.27895,469424.56549999997
01.03.2009 19:00:00.000 GMT-0500,1.27905,1.29735,1.27105,1.28215,460508.05120000005
08.03.2009 20:00:00.000 GMT-0400,1.28225,1.30635,1.26245,1.27635,471226.2359
15.03.2009 20:00:00.000 GMT-0400,1.27630,1.27690,1.21900,1.23760,628220.3282000001
22.03.2009 20:00:00.000 GMT-0400,1.23765,1.24450,1.21958,1.23995,954989.3068000001
29.03.2009 20:00:00.000 GMT-0400,1.23995,1.27135,1.22603,1.22625,1071653.0782
05.04.2009 20:00:00.000 GMT-0400,1.22640,1.24840,1.22100,1.22681,890942.0313
12.04.2009 20:00:00.000 GMT-0400,1.22680,1.22995,1.19815,1.21535,697605.0576000001
19.04.2009 20:00:00.000 GMT-0400,1.21535,1.25060,1.20720,1.21280,802098.7559
26.04.2009 20:00:00.000 GMT-0400,1.21290,1.22655,1.18300,1.18423,1125737.5753000001
03.05.2009 20:00:00.000 GMT-0400,1.18397,1.19000,1.14863,1.14960,936272.0724000001
10.05.2009 20:00:00.000 GMT-0400,1.14995,1.18065,1.14732,1.17930,788849.4249000001
17.05.2009 20:00:00.000 GMT-0400,1.17930,1.18130,1.11797,1.12075,791742.3110000001
24.05.2009 20:00:00.000 GMT-0400,1.12075,1.13555,1.08856,1.09230,1121816.8096
31.05.2009 20:00:00.000 GMT-0400,1.09230,1.12085,1.07840,1.11820,1438933.9922
07.06.2009 20:00:00.000 GMT-0400,1.11820,1.12905,1.09390,1.12035,1185049.4960999999
14.06.2009 20:00:00.000 GMT-0400,1.12024,1.14462,1.11826,1.13500,401640.50379999995
21.06.2009 20:00:00.000 GMT-0400,1.13500,1.16365,1.13475,1.15300,723309.3321
28.06.2009 20:00:00.000 GMT-0400,1.15295,1.16535,1.14370,1.16115,781395.8790000001
05.07.2009 20:00:00.000 GMT-0400,1.16095,1.17240,1.15425,1.16050,1557926.926
12.07.2009 20:00:00.000 GMT-0400,1.16050,1.16705,1.11155,1.11300,1715283.9922999998
19.07.2009 20:00:00.000 GMT-0400,1.11300,1.11340,1.07935,1.08730,1436791.1817999997
26.07.2009 20:00:00.000 GMT-0400,1.08730,1.09335,1.07495,1.07575,1643859.2931
02.08.2009 20:00:00.000 GMT-0400,1.07580,1.08665,1.06310,1.08400,1421891.2461999997
09.08.2009 20:00:00.000 GMT-0400,1.08400,1.10755,1.07930,1.10040,664143.5136999999
16.08.2009 20:00:00.000 GMT-0400,1.10055,1.11250,1.07615,1.08040,616024.9278
