Local time,Open,High,Low,Close,Volume
08.03.2007 19:00:00.000 GMT-0500,1.31343,1.31583,1.30864,1.31126,1907882.625
09.03.2007 19:00:00.000 GMT-0500,1.31126,1.31126,1.31126,1.31126,0
10.03.2007 19:00:00.000 GMT-0500,1.31236,1.31415,1.31068,1.31242,144953.5938
11.03.2007 20:00:00.000 GMT-0400,1.31221,1.31992,1.31054,1.31860,2009176.875
12.03.2007 20:00:00.000 GMT-0400,1.31857,1.32186,1.31547,1.31867,2004232.75
13.03.2007 20:00:00.000 GMT-0400,1.31856,1.32440,1.31764,1.32318,2023897.125
14.03.2007 20:00:00.000 GMT-0400,1.32323,1.32791,1.31919,1.32783,2004994.375
15.03.2007 20:00:00.000 GMT-0400,1.32780,1.33381,1.32722,1.33103,1894184.125
16.03.2007 20:00:00.000 GMT-0400,1.33103,1.33103,1.33103,1.33103,0
17.03.2007 20:00:00.000 GMT-0400,1.33082,1.33196,1.33039,1.33161,673741.375
18.03.2007 20:00:00.000 GMT-0400,1.33142,1.33241,1.32780,1.33095,2009526.125
19.03.2007 20:00:00.000 GMT-0400,1.33097,1.33232,1.32701,1.33135,2697619
20.03.2007 20:00:00.000 GMT-0400,1.33137,1.34094,1.32861,1.33956,2674355.75
21.03.2007 20:00:00.000 GMT-0400,1.33958,1.34002,1.33090,1.33285,2670839.75
22.03.2007 20:00:00.000 GMT-0400,1.33311,1.33407,1.32749,1.32812,2549144.5
23.03.2007 20:00:00.000 GMT-0400,1.32812,1.32812,1.32812,1.32812,0
24.03.2007 20:00:00.000 GMT-0400,1.32795,1.32949,1.32571,1.32708,801882.1875
25.03.2007 20:00:00.000 GMT-0400,1.32724,1.33455,1.32534,1.33267,633067.625
26.03.2007 20:00:00.000 GMT-0400,1.33277,1.33667,1.33013,1.33482,614434.3125
27.03.2007 20:00:00.000 GMT-0400,1.33200,1.33716,1.33006,1.33082,625586.1875
28.03.2007 20:00:00.000 GMT-0400,1.33084,1.33517,1.32984,1.33285,631056.1875
29.03.2007 20:00:00.000 GMT-0400,1.33277,1.33985,1.32880,1.33535,920597.375
30.03.2007 20:00:00.000 GMT-0400,1.33535,1.33535,1.33535,1.33535,0
31.03.2007 20:00:00.000 GMT-0400,1.33525,1.33790,1.33495,1.33540,89109.6016
01.04.2007 20:00:00.000 GMT-0400,1.33530,1.33802,1.33312,1.33715,1083944.375
02.04.2007 20:00:00.000 GMT-0400,1.33709,1.33802,1.33179,1.33225,1073795.125
03.04.2007 20:00:00.000 GMT-0400,1.33230,1.33810,1.33210,1.33740,1078796
04.04.2007 20:00:00.000 GMT-0400,1.33740,1.34410,1.33525,1.34245,943729.625
05.04.2007 20:00:00.000 GMT-0400,1.34245,1.34280,1.33640,1.33835,424575.875
06.04.2007 20:00:00.000 GMT-0400,1.33835,1.33835,1.33835,1.33835,0
07.04.2007 20:00:00.000 GMT-0400,1.33732,1.33870,1.33635,1.33680,89566
08.04.2007 20:00:00.000 GMT-0400,1.33680,1.33790,1.33400,1.33530,415206.1563
09.04.2007 20:00:00.000 GMT-0400,1.33530,1.34560,1.33490,1.34285,1221595.25
10.04.2007 20:00:00.000 GMT-0400,1.34290,1.34410,1.34065,1.34360,1046517.3125
11.04.2007 20:00:00.000 GMT-0400,1.34360,1.35040,1.34315,1.34860,857578.9375
12.04.2007 20:00:00.000 GMT-0400,1.34850,1.35525,1.34815,1.35233,475318.4375
13.04.2007 20:00:00.000 GMT-0400,1.35233,1.35233,1.35233,1.35233,0
14.04.2007 20:00:00.000 GMT-0400,1.35285,1.35770,1.35221,1.35680,91544.1016
15.04.2007 20:00:00.000 GMT-0400,1.35685,1.35700,1.35221,1.35270,957397.1875
16.04.2007 20:00:00.000 GMT-0400,1.35270,1.35940,1.35250,1.35715,1048149.125
17.04.2007 20:00:00.000 GMT-0400,1.35720,1.36200,1.35560,1.36145,1199612.625
18.04.2007 20:00:00.000 GMT-0400,1.36145,1.36280,1.35605,1.36240,913949.5
19.04.2007 20:00:00.000 GMT-0400,1.36240,1.36370,1.35809,1.35853,1019758.25
20.04.2007 20:00:00.000 GMT-0400,1.35853,1.35853,1.35853,1.35853,0
21.04.2007 20:00:00.000 GMT-0400,1.35893,1.36070,1.35850,1.35990,51480.6992
22.04.2007 20:00:00.000 GMT-0400,1.35980,1.36025,1.35400,1.35800,711124.875
23.04.2007 20:00:00.000 GMT-0400,1.35800,1.36430,1.35480,1.36335,1103965.125
24.04.2007 20:00:00.000 GMT-0400,1.36340,1.36650,1.36220,1.36390,891863
25.04.2007 20:00:00.000 GMT-0400,1.36390,1.36540,1.35840,1.35920,1224942.625
26.04.2007 20:00:00.000 GMT-0400,1.35930,1.36820,1.35865,1.36541,1007695.5625
27.04.2007 20:00:00.000 GMT-0400,1.36541,1.36541,1.36541,1.36541,0
28.04.2007 20:00:00.000 GMT-0400,1.36492,1.36553,1.36150,1.36235,95204.7969
29.04.2007 20:00:00.000 GMT-0400,1.36235,1.36777,1.35884,1.36510,661827.3125
30.04.2007 20:00:00.000 GMT-0400,1.36515,1.36711,1.35897,1.36021,663136.125
01.05.2007 20:00:00.000 GMT-0400,1.36026,1.36097,1.35598,1.35927,658226.5
02.05.2007 20:00:00.000 GMT-0400,1.35930,1.36193,1.35459,1.35508,667260.3125
03.05.2007 20:00:00.000 GMT-0400,1.35512,1.36088,1.35344,1.35826,627684.875
04.05.2007 20:00:00.000 GMT-0400,1.35826,1.35826,1.35826,1.35826,0
05.05.2007 20:00:00.000 GMT-0400,1.35891,1.36031,1.35882,1.35917,91286.8984
06.05.2007 20:00:00.000 GMT-0400,1.35920,1.36255,1.35897,1.35957,670362.1875
07.05.2007 20:00:00.000 GMT-0400,1.35962,1.36202,1.35155,1.35377,673291.375
08.05.2007 20:00:00.000 GMT-0400,1.35379,1.35641,1.35187,1.35326,659581.625
09.05.2007 20:00:00.000 GMT-0400,1.35325,1.35624,1.34656,1.34757,674125.1875
10.05.2007 20:00:00.000 GMT-0400,1.34760,1.35305,1.34628,1.35206,635856.875
11.05.2007 20:00:00.000 GMT-0400,1.35206,1.35206,1.35206,1.35206,0
12.05.2007 20:00:00.000 GMT-0400,1.35260,1.35433,1.35170,1.35397,96707.1016
13.05.2007 20:00:00.000 GMT-0400,1.35395,1.35570,1.35235,1.35417,666226.875
14.05.2007 20:00:00.000 GMT-0400,1.35420,1.36071,1.35264,1.35896,667524.625
15.05.2007 20:00:00.000 GMT-0400,1.35901,1.36081,1.35035,1.35208,672132.125
16.05.2007 20:00:00.000 GMT-0400,1.35210,1.35421,1.34773,1.34937,665732.8125
17.05.2007 20:00:00.000 GMT-0400,1.34940,1.35205,1.34648,1.35058,625631.5
18.05.2007 20:00:00.000 GMT-0400,1.35058,1.35058,1.35058,1.35058,0
19.05.2007 20:00:00.000 GMT-0400,1.35051,1.35288,1.34979,1.35195,98498.3984
20.05.2007 20:00:00.000 GMT-0400,1.35195,1.35214,1.34359,1.34620,661448.3125
21.05.2007 20:00:00.000 GMT-0400,1.34615,1.34744,1.34376,1.34487,663223.625
22.05.2007 20:00:00.000 GMT-0400,1.34487,1.35004,1.34149,1.34541,666930.375
23.05.2007 20:00:00.000 GMT-0400,1.34537,1.34602,1.34155,1.34221,670874.8125
24.05.2007 20:00:00.000 GMT-0400,1.34215,1.34714,1.34114,1.34497,504892.5938
25.05.2007 20:00:00.000 GMT-0400,1.34497,1.34497,1.34497,1.34497,0
26.05.2007 20:00:00.000 GMT-0400,1.34388,1.34510,1.34322,1.34460,268952.9063
27.05.2007 20:00:00.000 GMT-0400,1.34456,1.34579,1.34425,1.34505,657377.125
28.05.2007 20:00:00.000 GMT-0400,1.34509,1.35183,1.34192,1.34507,663017
