Local time,Open,High,Low,Close,Volume
04.05.2008 20:00:00.000 GMT-0400,861.098,889.298,860.559,887.606,51429035.1868
11.05.2008 20:00:00.000 GMT-0400,888.203,905.308,859.769,904.595,50212754.0112
18.05.2008 20:00:00.000 GMT-0400,904.838,934.916,900.324,925.792,39622253.1795
25.05.2008 20:00:00.000 GMT-0400,925.886,930.392,870.734,886.245,41202698.2307
01.06.2008 20:00:00.000 GMT-0400,886.257,904.449,864.592,903.487,41405362.3677
08.06.2008 20:00:00.000 GMT-0400,903.854,908.525,857.264,870.547,41511120.319400005
15.06.2008 20:00:00.000 GMT-0400,870.773,908.338,866.394,903.365,42980444.908199996
22.06.2008 20:00:00.000 GMT-0400,904.301,930.268,873.559,929.012,53478405.7139
29.06.2008 20:00:00.000 GMT-0400,929.159,946.028,918.050,931.058,42657962.56079999
06.07.2008 20:00:00.000 GMT-0400,931.111,967.254,912.577,965.477,53880581.3789
13.07.2008 20:00:00.000 GMT-0400,965.792,987.517,949.782,957.743,44425507.06860001
20.07.2008 20:00:00.000 GMT-0400,957.872,975.690,916.497,928.060,43290540.695199996
27.07.2008 20:00:00.000 GMT-0400,928.362,932.911,893.433,908.717,54177769.6611
03.08.2008 20:00:00.000 GMT-0400,909.608,914.832,850.499,857.488,56356971.9791
10.08.2008 20:00:00.000 GMT-0400,858.218,865.402,776.383,790.319,45060468.6737
17.08.2008 20:00:00.000 GMT-0400,790.699,838.018,782.497,821.406,43806962.9668
24.08.2008 20:00:00.000 GMT-0400,821.703,843.574,806.635,832.415,55262481.689399995
31.08.2008 20:00:00.000 GMT-0400,833.522,835.035,789.110,812.321,55116350.4125
07.09.2008 20:00:00.000 GMT-0400,812.461,817.937,736.113,777.449,44924517.631500006
14.09.2008 20:00:00.000 GMT-0400,776.860,912.910,764.339,873.939,56490525.7226
21.09.2008 20:00:00.000 GMT-0400,873.996,909.065,861.804,874.495,54391618.7286
28.09.2008 20:00:00.000 GMT-0400,874.509,922.361,820.199,825.742,56294708.728800006
05.10.2008 20:00:00.000 GMT-0400,825.652,929.895,823.911,854.495,45739727.02020001
12.10.2008 20:00:00.000 GMT-0400,854.495,870.956,774.108,786.688,57035320.9971
19.10.2008 20:00:00.000 GMT-0400,786.912,809.710,681.999,739.122,46510826.1109
26.10.2008 20:00:00.000 GMT-0400,739.104,776.323,706.435,729.109,54090897.560100004
02.11.2008 19:00:00.000 GMT-0500,728.904,768.290,720.877,749.098,44515677.6905
09.11.2008 19:00:00.000 GMT-0500,749.103,766.716,699.719,740.352,44935404.0622
16.11.2008 19:00:00.000 GMT-0500,740.579,806.445,730.793,802.749,46483318.328899994
23.11.2008 19:00:00.000 GMT-0500,801.903,829.044,785.807,815.779,42590383.7681
30.11.2008 19:00:00.000 GMT-0500,815.415,815.749,740.956,758.825,47214715.004
07.12.2008 19:00:00.000 GMT-0500,758.733,834.069,757.963,826.831,46887919.42600001
14.12.2008 19:00:00.000 GMT-0500,826.245,881.144,821.505,840.020,42926088.0949
21.12.2008 19:00:00.000 GMT-0500,840.036,880.172,829.193,877.255,41333203.55419999
28.12.2008 19:00:00.000 GMT-0500,877.355,890.016,855.633,883.756,39476173.40090001
04.01.2009 19:00:00.000 GMT-0500,883.705,884.137,835.919,851.232,41705737.3523
11.01.2009 19:00:00.000 GMT-0500,851.625,853.644,801.829,841.478,40637655.0199
18.01.2009 19:00:00.000 GMT-0500,841.435,902.668,823.393,895.815,40250596.7617
25.01.2009 19:00:00.000 GMT-0500,895.864,928.787,874.039,923.671,41707138.5384
01.02.2009 19:00:00.000 GMT-0500,923.636,925.195,889.173,906.270,41546236.515200004
08.02.2009 19:00:00.000 GMT-0500,906.368,951.831,890.232,941.198,42600492.000599995
15.02.2009 19:00:00.000 GMT-0500,941.227,1004.764,935.400,995.377,40445015.9072
22.02.2009 19:00:00.000 GMT-0500,995.289,997.336,929.290,947.949,43216006.7558
01.03.2009 19:00:00.000 GMT-0500,948.132,957.717,899.582,938.485,42749989.9865
08.03.2009 20:00:00.000 GMT-0400,938.569,941.640,890.889,925.262,55459758.758499995
15.03.2009 20:00:00.000 GMT-0400,925.427,966.428,883.242,951.686,57347740.6503
22.03.2009 20:00:00.000 GMT-0400,951.555,956.624,916.954,922.488,45438688.755100004
29.03.2009 20:00:00.000 GMT-0400,923.209,932.362,888.997,892.339,44462880.373
05.04.2009 20:00:00.000 GMT-0400,892.299,893.789,865.098,883.243,40292218.923599996
12.04.2009 20:00:00.000 GMT-0400,883.570,899.301,864.637,868.430,46132788.1812
19.04.2009 20:00:00.000 GMT-0400,868.663,917.099,864.329,917.062,58305399.417899996
26.04.2009 20:00:00.000 GMT-0400,916.293,917.941,879.615,886.792,45164427.757300004
03.05.2009 20:00:00.000 GMT-0400,886.812,924.991,884.861,917.161,46237114.191
10.05.2009 20:00:00.000 GMT-0400,917.162,933.686,908.818,930.747,58689696.5504
17.05.2009 20:00:00.000 GMT-0400,930.747,960.685,915.865,956.700,54930564.8804
24.05.2009 20:00:00.000 GMT-0400,956.408,979.773,940.771,976.148,59842264.890599996
31.05.2009 20:00:00.000 GMT-0400,976.072,989.287,951.579,956.199,47368950.3669
07.06.2009 20:00:00.000 GMT-0400,956.197,964.766,934.018,937.060,46476938.2478
14.06.2009 20:00:00.000 GMT-0400,936.926,942.787,924.981,934.184,48074470.9968
21.06.2009 20:00:00.000 GMT-0400,934.256,947.793,913.258,937.629,47827027.5593
28.06.2009 20:00:00.000 GMT-0400,938.005,944.730,923.439,930.272,55440870.7619
05.07.2009 20:00:00.000 GMT-0400,930.765,931.261,904.486,913.669,57128803.96830001
12.07.2009 20:00:00.000 GMT-0400,913.689,941.461,907.459,938.234,46723236.5607
19.07.2009 20:00:00.000 GMT-0400,938.218,956.918,937.203,950.027,46482366.3235
26.07.2009 20:00:00.000 GMT-0400,950.095,958.423,925.007,956.222,48049934.3871
02.08.2009 20:00:00.000 GMT-0400,955.816,971.284,950.552,953.567,58901152.3724
09.08.2009 20:00:00.000 GMT-0400,953.154,959.828,939.141,947.209,48624958.03819999
16.08.2009 20:00:00.000 GMT-0400,947.175,956.539,929.900,951.979,47924147.605900005
23.08.2009 20:00:00.000 GMT-0400,950.931,959.064,939.274,958.537,48684390.5449
30.08.2009 20:00:00.000 GMT-0400,958.400,996.880,944.264,992.866,48693263.053799994
06.09.2009 20:00:00.000 GMT-0400,992.772,1010.768,982.716,1008.144,48230598.449700005
